Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),ATTIC_SOFFIT_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_SOFFIT_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC_ROOF_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_DOOR:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_2_WALL_EAST_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_5:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_3_WALL_NORTH_WINDOW_6:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),PERIMETER_ZN_4_WALL_WEST_WINDOW_4:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ATTIC:Zone Air Temperature [C](Hourly),ATTIC:Zone Air System Sensible Heating Rate [W](Hourly),ATTIC:Zone Air System Sensible Cooling Rate [W](Hourly),CORE_ZN:Zone Air Temperature [C](Hourly),CORE_ZN:Zone Air System Sensible Heating Rate [W](Hourly),CORE_ZN:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_1:Zone Air Temperature [C](Hourly),PERIMETER_ZN_1:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_1:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_2:Zone Air Temperature [C](Hourly),PERIMETER_ZN_2:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_2:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_3:Zone Air Temperature [C](Hourly),PERIMETER_ZN_3:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_3:Zone Air System Sensible Cooling Rate [W](Hourly),PERIMETER_ZN_4:Zone Air Temperature [C](Hourly),PERIMETER_ZN_4:Zone Air System Sensible Heating Rate [W](Hourly),PERIMETER_ZN_4:Zone Air System Sensible Cooling Rate [W](Hourly),CORE_ZN IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),CORE_ZN IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_1 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_2 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_2 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_3 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PERIMETER_ZN_4 IDEAL LOADS:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly) 
 09/15  13:00:00,26.099999999999998,57.41581720241134,57.41581720241134,57.41581720241134,57.41581720241134,272.7138288955951,260.41460178272723,292.9608983032212,280.6616711903534,143.76232649837485,175.89083712294556,165.50775301434024,165.4955780071315,165.4955780071315,165.4955780071315,165.49557800713154,165.50775238170033,109.2606702394318,119.02600964535304,119.01383463814432,119.01383463814432,119.02600901271326,109.216103109909,119.02600964535297,119.01383463814432,119.0138346381443,119.0138346381443,119.0138346381443,119.02600901271325,111.99446606522582,120.29931812798073,120.287143120772,120.287143120772,120.29931749534096,41.69481691008374,0.0,0.0,26.00000000000001,0.0,362.3849149502591,26.00000000000001,0.0,1100.4692229692964,26.00000000000001,0.0,460.77328742459923,26.00000000000001,0.0,375.52971863042984,26.00000000000001,0.0,368.28888263686787,0.0,3383512.7562263594,0.0,6263388.320140729,0.0,3048550.048102854,0.0,3565405.4244701015,0.0,2845115.9037886304,19105972.452728674,0.0 
 09/15  14:00:00,25.808333333333334,47.17058972596585,47.17058972596585,47.17058972596585,47.17058972596585,221.4647344454935,220.50078524825585,231.61110514258542,230.6471559453478,107.78588749668648,128.61831277286205,121.55125577392674,121.5395597834363,121.5395597834363,121.5395597834363,121.5395597834363,121.55125516617757,96.65906275560032,105.83023426077072,105.81853827028027,105.81853827028027,105.83023365302166,96.61672993304352,105.83023426077064,105.81853827028027,105.81853827028026,105.81853827028026,105.81853827028026,105.83023365302165,106.33080410906003,117.33632181100289,117.32462582051244,117.32462582051244,117.33632120325382,37.94020942144681,0.0,0.0,26.0,0.0,3281.810246095831,26.0,0.0,3080.58592179783,26.0,0.0,1718.762769286961,26.0,0.0,2591.238742398865,26.0,0.0,1660.3547764702432,0.0,29293376.446462493,0.0,21703895.121933155,0.0,12861621.993100297,0.0,23139950.753427558,0.0,13206369.812415406,100205214.12733892,0.0 
 09/15  15:00:00,25.599999999999998,47.0418554077332,47.0418554077332,47.0418554077332,47.0418554077332,212.8270749053863,217.53123391924183,233.91965065564406,238.62380966949956,109.75561160371393,132.52686404409653,124.3791184830381,124.36810124602215,124.36810124602215,124.36810124602215,124.36810124602216,124.37911791055846,93.03292772731633,101.70494395892793,101.69392672191198,101.69392672191198,101.70494338644839,92.99297585635252,101.70494395892786,101.69392672191198,101.69392672191198,101.69392672191198,101.69392672191198,101.70494338644839,125.28403161243394,142.3430980721127,142.33208083509675,142.33208083509675,142.34309749963316,35.890727697107884,0.0,0.0,26.0,0.0,3290.4298839074418,26.0,0.0,3054.5986863555677,26.0,0.0,1701.6417734596353,26.0,0.0,2604.5495294253456,26.0,0.0,1672.1919707013728,0.0,28799548.573360294,0.0,24115795.87423423,0.0,13822622.64872734,0.0,22632304.55199424,0.0,13819622.410986371,103189894.0593025,0.0 
 09/15  16:00:00,25.25,46.12221384298036,46.12221384298036,46.12221384298036,46.12221384298036,185.4454925637609,208.51757399016523,237.23715036796082,260.30923179436525,114.73131230623677,142.01697572151866,130.66343268154665,130.6461098255592,130.6461098255592,130.6461098255592,130.64610982555925,130.65527977808426,85.13342421181008,92.5569836469918,92.54781321795122,92.54781321795122,92.55698317047639,85.0996994261689,92.55698364699172,92.54781321795122,92.54781321795122,92.54781321795122,92.54781321795122,92.55698317047639,187.5005331744517,210.818689004167,210.80951857512642,210.80951857512642,210.8186885276516,35.1612905086156,0.0,0.0,26.0,0.0,3418.0719822701762,26.0,0.0,3176.6028732537475,26.0,0.0,1753.031263809391,26.0,0.0,2692.8632463198323,26.0,0.0,1819.017836724418,0.0,29674385.888737045,0.0,25120312.190574393,0.0,14306542.029786997,0.0,23150166.152132057,0.0,14770924.573285066,107022330.83451556,0.0 
 09/15  17:00:00,24.650000000000002,22.114642836801153,22.114642836801153,22.114642836801153,22.114642836801153,93.15851629435814,103.24051774586803,108.87195552610318,120.5612279830927,49.18174466798038,58.82095489457759,55.43030264107701,54.5696932182241,54.568862968583666,54.568862968583666,54.568862968583666,54.574138465720644,43.90989994308765,48.0414687172285,48.03619294595094,48.03619294595094,48.04146844308798,43.890816838790755,48.04146871722846,48.03619294595094,48.03619294595092,48.03619294595092,48.03619294595092,48.04146844308798,86.10570175332856,93.86832776887212,93.86305199759458,93.86305199759458,93.8683274947316,33.02693549591316,0.0,0.0,26.0,0.0,1080.6637240343268,26.00000000000001,0.0,1247.1318407450472,26.00000000000001,0.0,659.1256749526622,26.00000000000001,0.0,881.9437457924276,26.00000000000001,0.0,682.8270403112534,0.0,9061252.670521636,0.0,9358906.726312201,0.0,5131485.12514106,0.0,7335143.359870183,0.0,5219463.515157949,36106251.397003025,0.0 
 09/15  18:00:00,24.10833333333333,5.729568422687216,5.729568422687216,5.729568422687216,5.729568422687216,26.07904606195378,27.131931934015075,27.222978894248723,30.7339870638083,11.91768351049644,13.883742378746726,13.348978460754951,13.225299135254247,13.117388613810844,13.091593749645035,13.091593749645035,13.093089207833962,11.882625049551791,13.039441313937056,13.037945778036823,13.037945778036823,13.039441236225764,12.018724622294696,13.191652314404893,13.19015677850467,13.196064508187918,13.204435521913714,13.210951472930233,13.212446931119176,22.8064782856512,24.27589576759213,24.2744002316919,24.2744002316919,24.27589568988084,29.47736937846558,0.0,0.0,25.999999999999996,0.0,1012.5621261601303,25.999999999999996,0.0,1078.113641319226,25.999999999999996,0.0,586.7281305552381,26.0,0.0,779.8267922575492,25.999999999999996,0.0,570.7050798021799,0.0,8269875.41106501,0.0,7811321.302498065,0.0,4403994.124038644,0.0,6364664.580904692,0.0,4254875.486396884,31104730.9049033,0.0 
 09/15  19:00:00,23.25833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.492856988611802,0.0,0.0,26.0,0.0,977.7713657826229,26.0,0.0,985.3730523768463,26.0,0.0,540.5048065864725,26.0,0.0,719.1309922487517,26.0,0.0,507.94771414031715,0.0,7978183.636168313,0.0,7250007.913883493,0.0,4094397.759494604,0.0,5947681.905952349,0.0,3876531.7259688433,29146802.9414676,0.0 
 09/15  20:00:00,22.15833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.507825887806103,0.0,0.0,24.85752271560676,0.0,0.0,25.234982900638816,0.0,0.0,25.159374003693184,0.0,0.0,24.838945731472595,0.0,0.0,25.06588264707968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/15  21:00:00,21.349999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11668852533066,0.0,0.0,24.095594703108414,0.0,0.0,24.591954491870368,0.0,0.0,24.5063955313618,0.0,0.0,24.10142991601648,0.0,0.0,24.389757208479963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/15  22:00:00,21.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.163217020930517,0.0,0.0,23.721449398349424,0.0,0.0,24.223296197124938,0.0,0.0,24.139811368459842,0.0,0.0,23.7302938632666,0.0,0.0,24.02043916703739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/15  23:00:00,21.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.60644515540587,0.0,0.0,23.454426314398507,0.0,0.0,23.951113700453316,0.0,0.0,23.872716342195886,0.0,0.0,23.466143667037958,0.0,0.0,23.754693630272826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/15  24:00:00,20.808333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.214187011243137,0.0,0.0,23.230666932452497,0.0,0.0,23.71237741330286,0.0,0.0,23.639445382783716,0.0,0.0,23.24188088889917,0.0,0.0,23.525347387760863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  01:00:00,20.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.843543338937096,0.0,0.0,23.02908930364646,0.0,0.0,23.49283068574103,0.0,0.0,23.427289964101845,0.0,0.0,23.039106449129367,0.0,0.0,23.315705184270712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  02:00:00,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.534029142807373,0.0,0.0,22.84031950172776,0.0,0.0,23.285486190203414,0.0,0.0,23.227706075141032,0.0,0.0,22.849662879059895,0.0,0.0,23.118154615847107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  03:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.108162517219323,0.0,0.0,22.6596381014773,0.0,0.0,23.08557328938709,0.0,0.0,23.03444742944606,0.0,0.0,22.6673887082295,0.0,0.0,22.92823881863103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  04:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8532897645556,0.0,0.0,22.490774316134992,0.0,0.0,22.900556102548094,0.0,0.0,22.855701925425677,0.0,0.0,22.49908365672127,0.0,0.0,22.751932382304414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  05:00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.654920216678146,0.0,0.0,22.32872209858505,0.0,0.0,22.71202442914112,0.0,0.0,22.673696264752166,0.0,0.0,22.328779968344335,0.0,0.0,22.573040335233568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  06:00:00,20.0,2.078471730612995,2.078471730612995,2.078471730612995,2.078471730612995,11.758995461346181,9.788228782432919,9.680059244285358,9.428845547037712,4.250585775205576,4.953209993116905,4.711034783786746,4.71049394401255,4.71049394401255,4.71049394401255,4.71049394401255,4.711034755683534,10.61812073804206,11.12649834032166,11.125957500547463,11.125957500547463,11.12649831221845,4.455008766760444,4.900853868155466,4.900098512549035,4.896170252916753,4.892147892899619,4.889827764241326,4.888691308648352,4.293047091204062,4.711034783786746,4.71049394401255,4.71049394401255,4.711034755683538,19.39161008784897,0.0,0.0,22.17218183699322,0.0,0.0,22.546071766506156,0.0,0.0,22.52236653307099,0.0,0.0,22.178049842072898,0.0,0.0,22.41462688208021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  07:00:00,20.0,12.230875726713741,12.230875726713741,12.230875726713741,12.230875726713741,63.42444686399699,57.901131229215935,59.00814073561884,55.31543643549779,26.10327678024621,30.636204246757355,28.752643562739593,28.749473003337254,28.754456407881623,28.79407224700456,28.881354245427804,29.36351548636561,40.170589569012826,43.46732056563226,43.464150006229914,43.464150006229914,43.467320400883104,25.2981848681697,27.765772227315193,27.76260166791287,27.76260166791286,27.76260166791286,27.76260166791286,27.76577206256606,25.30959189788327,27.7657722273152,27.76260166791286,27.76260166791286,27.765772062566054,20.18319044788411,0.0,0.0,22.02894681319468,0.0,0.0,22.46411061195013,0.0,0.0,22.46558564906221,0.0,0.0,22.094300800934764,0.0,0.0,22.32799363732668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  08:00:00,20.350000000000005,26.423723007218218,26.423723007218218,26.423723007218218,26.423723007218218,134.03966126267332,124.13878162750939,128.62168745667373,118.77342034669756,58.31987579350701,69.38457746013667,65.06896446732323,65.06227598627571,65.06227598627571,65.06227598627571,65.06227598627571,65.1724994457084,75.87045896972883,83.59265404431802,83.5859655632705,83.5859655632705,83.59265369677003,54.164349973912955,59.39357247709601,59.386883996048546,59.38688399604854,59.38688399604854,59.38688399604854,59.39357212954807,54.18846793109915,59.39357247709605,59.38688399604854,59.38688399604854,59.39357212954807,21.952881558389464,0.0,0.0,23.457379254937067,0.0,0.0,23.89669700694518,0.0,0.0,23.86061995964802,0.0,0.0,23.536737815430723,0.0,0.0,23.702535079559826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  09:00:00,20.25,32.39345527242525,32.39345527242525,32.39345527242525,32.39345527242525,159.58115538369012,152.51840069866338,157.5314732381924,150.46871855316567,72.09265789599901,85.50735549725606,80.7268121137882,80.7185061848947,80.7185061848947,80.7185061848947,80.7185061848947,80.72681168219405,79.2117818126733,88.2638937618761,88.25558783298258,88.25558783298258,88.26389333028203,67.36023577358746,73.86904345633839,73.86073752744491,73.86073752744488,73.86073752744488,73.86073752744488,73.86904302474436,67.39022040608795,73.86904345633843,73.86073752744488,73.86073752744488,73.86904302474433,24.008623125677772,0.0,0.0,24.00639542938497,0.0,0.0,24.47899788904893,0.0,0.0,24.412237979918718,0.0,0.0,24.11070200266218,0.0,0.0,24.259220283807377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  10:00:00,20.0,37.27904141728333,37.27904141728333,37.27904141728333,37.27904141728333,182.40861769896063,174.94056926254845,182.19372956603084,174.7256811296187,84.12222936919956,100.05501555579683,94.57950302601675,94.5700911595913,94.5700911595913,94.5700911595913,94.5700911595913,94.57950253695567,85.76232835619207,95.64580851757715,95.63639665115168,95.63639665115168,95.64580802851613,76.98913494000574,84.38284056932683,84.37342870290139,84.37342870290139,84.37342870290139,84.37342870290139,84.38284008026585,77.02315373313171,84.38284056932686,84.37342870290139,84.37342870290139,84.38284008026585,24.941909110116537,0.0,0.0,24.21046709636707,0.0,0.0,24.732559524202134,0.0,0.0,24.64534907561833,0.0,0.0,24.354326595228518,0.0,0.0,24.500884510496757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  11:00:00,20.350000000000005,37.808392071520466,37.808392071520466,37.808392071520466,37.808392071520466,182.74093661189093,178.16576932947305,184.15985067161117,179.5846833891933,85.14481545456992,100.8118052913191,95.52547367693923,95.51576529518472,95.51576529518472,95.51576529518472,95.51576529518472,95.52547317247057,82.13636816741473,89.4032914770848,89.3935830953303,89.3935830953303,89.40329097261623,79.35627394852983,86.99581567529235,86.98610729353788,86.98610729353787,86.98610729353787,86.98610729353787,86.9958151708238,79.39139396386102,86.99581567529238,86.98610729353787,86.98610729353787,86.9958151708238,25.54762490047598,0.0,0.0,24.36119441312651,0.0,0.0,24.910491870230185,0.0,0.0,24.800462655872053,0.0,0.0,24.531958232248183,0.0,0.0,24.67858138024397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  12:00:00,20.599999999999998,39.72498348631236,39.72498348631236,39.72498348631236,39.72498348631236,190.63592769462187,187.26776624963225,193.52106225027364,190.15290080528402,89.68001061987918,106.12685587851547,100.61404202187117,100.60383130808754,100.60383130808754,100.60383130808754,100.60383130808754,100.61404149130023,83.74277764926518,91.67645439292482,91.66624367914119,91.66624367914119,91.676453862354,83.63235466824689,91.67645439292478,91.66624367914119,91.66624367914117,91.66624367914117,91.66624367914117,91.676453862354,83.67826969949861,91.67645439292482,91.66624367914117,91.66624367914117,91.676453862354,25.920356441762625,0.0,0.0,24.39211244442708,0.0,0.0,24.96892675434874,0.0,0.0,24.84407378381935,0.0,0.0,24.5931968808773,0.0,0.0,24.73988099090833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  13:00:00,20.599999999999998,46.96253433858738,46.96253433858738,46.96253433858738,46.96253433858738,223.26478581560775,220.18138980936433,230.06103811267587,226.9776421064325,107.28161326757514,127.61328902549504,120.81262877300811,120.80082526316586,120.80082526316586,120.80082526316586,120.80082526316589,120.812628159672,97.45457136816579,106.72114887832363,106.70934536848141,106.70934536848141,106.72114826498766,97.41182397263849,106.72114887832358,106.70934536848141,106.70934536848141,106.70934536848141,106.70934536848141,106.72114826498766,99.85126760544638,108.13617151557237,108.12436800573015,108.12436800573015,108.1361709022364,26.49027989181594,0.0,0.0,24.53617179282497,0.0,0.0,25.165659060956347,0.0,0.0,25.020923444748632,0.0,0.0,24.777292113737726,0.0,0.0,24.92549375841891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  14:00:00,20.891666666666666,64.78419886803401,64.78419886803401,64.78419886803401,64.78419886803401,297.4504002697975,295.5750975826429,327.6906059127381,325.8153032255835,158.44103660678817,193.20974230758375,181.47822746786355,181.46398151367416,181.46398151367416,181.46398151367416,181.46398151367418,181.47822672761268,124.76344990124291,136.09810692094038,136.08386096675096,136.08386096675096,136.0981061806897,124.71151210683668,136.0981069209403,136.08386096675096,136.08386096675096,136.08386096675096,136.08386096675096,136.09810618068968,155.31147263370934,173.45095100314907,173.43670504895968,173.43670504895968,173.45095026289837,28.361080620686522,0.0,0.0,24.673516226719062,0.0,0.0,25.469852734915662,0.0,0.0,25.240661939546015,0.0,0.0,24.99422412540568,0.0,0.0,25.20599262576131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  15:00:00,21.45,61.819186580121645,61.819186580121645,61.819186580121645,61.819186580121645,257.1183770120088,271.67268460804934,329.4634159436227,344.01772353966334,167.227718535987,210.58681022134041,194.7823221553915,194.77189256370693,194.77189256370693,194.77189256370693,194.77189256370698,194.78232161344715,105.96493956816842,114.62508796816998,114.61465837648531,114.61465837648531,114.62508742622578,105.92608651547435,114.62508796816991,114.61465837648531,114.61465837648531,114.61465837648531,114.61465837648531,114.62508742622576,213.4036728948721,251.38473082079784,251.37430122911317,251.37430122911317,251.38473027885365,30.19294699085256,0.0,0.0,24.833460236926186,0.0,0.0,25.776172229103747,0.0,0.0,25.406933603725008,0.0,0.0,25.16189326546308,0.0,0.0,25.633419641270805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 09/16  16:00:00,21.991666666666664,43.03910857990922,43.03910857990922,43.03910857990922,43.03910857990922,157.99197494080627,190.07410707738552,231.0683300941415,263.15046223072073,115.78276972022174,146.670169708191,133.34393209450943,133.32754895167304,133.32754895167304,133.32754895167304,133.3275489516731,133.33445350678835,73.01538653844818,78.83679553511122,78.82989062120147,78.82989062120147,78.83679517631691,72.9894624288191,78.83679553511116,78.82989062120147,78.82989062120146,78.82989062120146,78.82989062120146,78.83679517631691,216.45684465901954,244.95489446386705,244.94798954995733,244.94798954995733,244.95489410507273,29.63294951737177,0.0,0.0,23.674081155780325,0.0,0.0,24.65888759498759,0.0,0.0,24.293284133198608,0.0,0.0,24.00950777432635,0.0,0.0,24.83954713562971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
